validation,scenario,seed_or_window,stress,variant,reserve_label,service_rate_percent,unmet_kwh,charging_cost,voltage_violation_rate_percent,graph_service_rate_percent,graph_charging_cost,no_guard_service_rate_percent,no_guard_charging_cost
robust_synthetic,stressed_long,20260612,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",67.36109080053,1414.452338458033,585.8327408401839,0.0,65.20258461087211,583.307335643487,65.67579830993554,574.9825794322021
robust_synthetic,stressed_long,20260612,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",68.97204157696804,1344.639555225971,619.8789044531064,0.0,65.20258461087211,583.307335643487,65.67579830993554,574.9825794322021
robust_synthetic,stressed_long,20260613,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",65.09073764447734,1701.0438736668928,645.1563763174298,0.0,65.27748489988082,646.1913940457059,64.92234101265456,642.6192518949244
robust_synthetic,stressed_long,20260613,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",65.61949951075623,1675.2785875344548,641.3605486744095,0.0,65.27748489988082,646.1913940457059,64.92234101265456,642.6192518949244
robust_synthetic,stressed_long,20260613,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",66.65222234187725,1624.956503178054,644.3728800457185,0.0,65.27748489988082,646.1913940457059,64.92234101265456,642.6192518949244
robust_synthetic,stressed_long,20260613,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",68.47821388695179,1535.980354112412,690.8805890659381,0.0,65.27748489988082,646.1913940457059,64.92234101265456,642.6192518949244
robust_synthetic,stressed_long,20260614,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",66.01947484124544,1709.7139295157099,675.7799367442437,0.0,65.53759772461878,663.2365409271731,65.78630993208219,673.2600255884113
robust_synthetic,stressed_long,20260614,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",66.50951924639783,1685.057578807298,677.9915424262468,0.0,65.53759772461878,663.2365409271731,65.78630993208219,673.2600255884113
robust_synthetic,stressed_long,20260614,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",67.27587926975771,1646.4985394504617,681.5730832610587,0.0,65.53759772461878,663.2365409271731,65.78630993208219,673.2600255884113
robust_synthetic,stressed_long,20260614,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",69.01389574507971,1559.0510687682654,719.1237556742376,0.0,65.53759772461878,663.2365409271731,65.78630993208219,673.2600255884113
robust_synthetic,stressed_long,20260615,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",62.47168795341034,1809.300240031146,620.1710717837184,0.0,62.075244724990576,613.3493028084092,62.36733046739644,616.3618544638666
